"date","state","fips","cases","deaths","r.cases","r.next_day.cases","next_day.cases","incremental.cases","rr.incremental.cases","r.incremental.cases","incremental.cases_contracted"
2020-10-26,"Louisiana",22,183802,5854,184192.142857143,184770.142857143,184724,922,578,578,1330
2020-10-26,"Maine",23,6254,146,6264.57142857143,6332.42857142857,6311,57,67.8571428571431,67.8571428571429,172
2020-10-26,"Maryland",24,141334,4099,141454,142256.142857143,142237,903,802.14285714287,802.142857142857,1325
2020-10-26,"Massachusetts",25,151777,9881,151847.714285714,153113.571428571,153037,1260,1265.85714285713,1265.85714285714,2154
2020-10-26,"Michigan",26,179624,7551,180097.142857143,183130.285714286,182284,2660,3033.14285714284,3033.14285714286,6869
2020-10-26,"Minnesota",27,135425,2406,135831.571428571,138060.571428571,137589,2164,2229,2229,4893
2020-10-26,"Mississippi",28,115763,3263,116090.857142857,116870.857142857,116617,854,780,780,933
2020-10-26,"Missouri",29,177733,2869,177824.857142857,180104.714285714,179457,1724,2279.85714285716,2279.85714285714,4498
2020-10-26,"Montana",30,28580,304,28659.1428571429,29429.8571428571,29422,842,770.714285714283,770.714285714286,1101
2020-10-26,"Nebraska",31,64692,612,64980.8571428571,65984,65552,860,1003.14285714286,1003.14285714286,2192
2020-10-26,"Nevada",32,96330,1751,96411.8571428571,97268.1428571429,97138,808,856.28571428571,856.285714285714,1279
2020-10-26,"New Hampshire",33,10397,475,10430.5714285714,10540.8571428571,10530,133,110.285714285714,110.285714285714,220
2020-10-26,"New Jersey",34,231473,16292,231761,233346.285714286,233120,1647,1585.28571428571,1585.28571428571,3777
2020-10-26,"New Mexico",35,42586,976,42508,43328.1428571429,43169,583,820.142857142855,820.142857142857,1258
2020-10-26,"New York",36,501393,33073,501912.571428571,503864.142857143,503387,1994,1951.57142857142,1951.57142857143,3964
2020-10-26,"North Carolina",37,262159,4200,262368.428571429,264753.714285714,264334,2175,2385.28571428568,2385.28571428571,2984
2020-10-26,"North Dakota",38,38246,466,38425,39359.8571428571,39135,889,934.857142857145,934.857142857143,894
2020-10-26,"Northern Mariana Islands",69,92,2,90.2857142857143,90.8571428571429,92,0,0.571428571428569,0.571428571428571,0
2020-10-26,"Ohio",39,200231,5217,200589.142857143,203422.571428571,202740,2509,2833.42857142855,2833.42857142857,6508
2020-10-26,"Oklahoma",40,117399,1251,117347.142857143,118438.428571429,118409,1010,1091.28571428571,1091.28571428571,1702
2020-10-26,"Oregon",41,42454,657,42499,42932,42821,367,433,433,754
2020-10-26,"Pennsylvania",42,201248,8737,201498.857142857,203631.285714286,203520,2272,2132.42857142858,2132.42857142857,4322
2020-10-26,"Puerto Rico",72,63135,804,62826.2857142857,63506.1428571429,63497,362,679.857142857138,679.857142857143,275
2020-10-26,"Rhode Island",44,31024,1184,31011.2857142857,31405,31445,421,393.714285714286,393.714285714286,789
2020-10-26,"South Carolina",45,171501,3823,171532.857142857,172539.285714286,172579,1078,1006.42857142858,1006.42857142857,1347
2020-10-26,"South Dakota",46,39741,375,40002.4285714286,41053.4285714286,40730,989,1051,1051,1023
2020-10-26,"Tennessee",47,245760,3132,245392.857142857,247925,247688,1928,2532.14285714287,2532.14285714286,1979
2020-10-26,"Texas",48,917240,18077,918564.857142857,925226.714285714,924475,7235,6661.85714285716,6661.85714285714,11644
2020-10-26,"Utah",49,106083,575,106088.857142857,107711.428571429,107246,1163,1622.57142857142,1622.57142857143,2655
2020-10-26,"Vermont",50,2083,58,2084.14285714286,2104,2113,30,19.8571428571427,19.8571428571429,47
2020-10-26,"Virgin Islands",78,1348,21,1349,1351.28571428571,1351,3,2.28571428571422,2.28571428571429,8
2020-10-26,"Virginia",51,174275,3581,174521.142857143,175714.714285714,175409,1134,1193.57142857142,1193.57142857143,1435
2020-10-26,"Washington",53,108393,2428,108314.714285714,109129.571428571,108966,573,814.857142857145,814.857142857143,1531
2020-10-26,"West Virginia",54,22223,424,22352.7142857143,22723.8571428571,22706,483,371.142857142855,371.142857142857,511
2020-10-26,"Wisconsin",55,212116,1825,213198.285714286,217714.428571429,217447,5331,4516.14285714287,4516.14285714286,7416
2020-10-26,"Wyoming",56,11477,77,11475.2857142857,11830,11806,329,354.714285714286,354.714285714286,1232
2020-10-27,"Alabama",1,186437,2892,186677.285714286,187964.285714286,187706,1269,1287,1287,2070
2020-10-27,"Alaska",2,14699,66,14670.7142857143,15071.8571428571,15053,354,401.142857142857,401.142857142857,496
2020-10-27,"Arizona",4,240158,5891,240331,241625.857142857,241259,1101,1294.85714285713,1294.85714285714,1750
2020-10-27,"Arkansas",5,107679,1857,107866.428571429,108848.142857143,108640,961,981.71428571429,981.714285714286,1962
2020-10-27,"California",6,918627,17478,918530.428571429,922616.714285714,922680,4053,4086.2857142858,4086.28571428571,5157
2020-10-27,"Colorado",8,99111,2265,99247.7142857143,101227,100614,1503,1979.28571428571,1979.28571428571,4307
2020-10-27,"Connecticut",9,68637,4595,68517.1428571429,69253.5714285714,69127,490,736.42857142858,736.428571428571,1754
2020-10-27,"Delaware",10,24249,686,24274.4285714286,24432.1428571429,24392,143,157.714285714286,157.714285714286,230
2020-10-27,"District of Columbia",11,16906,644,16911.7142857143,16991.7142857143,16973,67,80,80,206
2020-10-27,"Florida",12,786303,16504,786917.285714286,790673.857142857,790418,4115,3756.57142857148,3756.57142857143,5838
2020-10-27,"Georgia",13,365498,7661,365034.428571429,366981.571428571,367126,1628,1947.14285714284,1947.14285714286,2271
2020-10-27,"Guam",66,5387,76,5367.28571428571,5439.57142857143,5435,48,72.2857142857138,72.2857142857143,101
2020-10-27,"Hawaii",15,14920,214,14924.7142857143,14996.2857142857,14975,55,71.5714285714275,71.5714285714286,116
2020-10-27,"Idaho",16,61282,588,61365.2857142857,62198.5714285714,62197,915,833.28571428571,833.285714285714,1526
2020-10-27,"Illinois",17,389088,9860,391034,396823,395204,6116,5789,5789,12384
2020-10-27,"Indiana",18,168996,4194,169865.428571429,172572.714285714,171566,2570,2707.28571428571,2707.28571428571,5041
2020-10-27,"Iowa",19,118852,1680,119622.285714286,121600.285714286,120911,2059,1978,1978,4630
2020-10-27,"Kansas",20,80761,979,81677.5714285714,82905.2857142857,83485,2724,1227.71428571428,1227.71428571429,5217
2020-10-27,"Kentucky",21,101700,1493,102102.571428571,103780.142857143,103685,1985,1677.57142857142,1677.57142857143,2836
2020-10-27,"Louisiana",22,184724,5872,184770.142857143,185348.142857143,185822,1098,578,578,0
2020-10-27,"Maine",23,6311,146,6332.42857142857,6408.28571428571,6387,76,75.8571428571431,75.8571428571429,142
2020-10-27,"Maryland",24,142237,4108,142256.142857143,143075.285714286,142918,681,819.142857142841,819.142857142857,1687
2020-10-27,"Massachusetts",25,153037,9888,153113.571428571,154411.857142857,154218,1181,1298.28571428571,1298.28571428571,2660
2020-10-27,"Michigan",26,182284,7585,183130.285714286,186241.571428571,185818,3534,3111.28571428571,3111.28571428571,6494
2020-10-27,"Minnesota",27,137589,2421,138060.571428571,140396.428571429,139497,1908,2335.85714285716,2335.85714285714,4891
2020-10-27,"Mississippi",28,116617,3283,116870.857142857,117595.428571429,117617,1000,724.57142857142,724.571428571429,1256
2020-10-27,"Missouri",29,179457,2912,180104.714285714,182416,181877,2420,2311.28571428571,2311.28571428571,3631
2020-10-27,"Montana",30,29422,309,29429.8571428571,30237.2857142857,30051,629,807.428571428572,807.428571428571,913
2020-10-27,"Nebraska",31,65552,626,65984,67055,66682,1130,1071,1071,2234
2020-10-27,"Nevada",32,97138,1757,97268.1428571429,98112.2857142857,97824,686,844.142857142855,844.142857142857,1254
2020-10-27,"New Hampshire",33,10530,475,10540.8571428571,10661.7142857143,10641,111,120.857142857143,120.857142857143,229
2020-10-27,"New Jersey",34,233120,16306,233346.285714286,234853.571428571,234790,1670,1507.28571428571,1507.28571428571,3065
2020-10-27,"New Mexico",35,43169,980,43328.1428571429,44106.7142857143,43826,657,778.571428571428,778.571428571429,1487
2020-10-27,"New York",36,503387,33092,503864.142857143,505814.857142857,505416,2029,1950.71428571432,1950.71428571429,4821
2020-10-27,"North Carolina",37,264334,4236,264753.714285714,267091.714285714,266566,2232,2338,2338,2636
2020-10-27,"North Dakota",38,39135,481,39359.8571428571,40365.8571428571,39912,777,1006,1006,1021
2020-10-27,"Northern Mariana Islands",69,92,2,90.8571428571429,91.4285714285714,92,0,0.571428571428569,0.571428571428571,0
2020-10-27,"Ohio",39,202740,5239,203422.571428571,206264.142857143,205347,2607,2841.57142857145,2841.57142857143,5874
2020-10-27,"Oklahoma",40,118409,1273,118438.428571429,119449.428571429,119152,743,1011,1011,2177
2020-10-27,"Oregon",41,42821,665,42932,43386.8571428571,43228,407,454.857142857145,454.857142857143,861
2020-10-27,"Pennsylvania",42,203520,8760,203631.285714286,205837.857142857,205852,2332,2206.57142857142,2206.57142857143,4098
2020-10-27,"Puerto Rico",72,63497,808,63506.1428571429,64198.7142857143,63587,90,692.571428571428,692.571428571429,264
2020-10-27,"Rhode Island",44,31445,1188,31405,31798.7142857143,31944,499,393.714285714286,393.714285714286,978
2020-10-27,"South Carolina",45,172579,3842,172539.285714286,173578,173491,912,1038.71428571429,1038.71428571429,1257
2020-10-27,"South Dakota",46,40730,375,41053.4285714286,42175,42000,1270,1121.57142857143,1121.57142857143,1362
2020-10-27,"Tennessee",47,247688,3176,247925,250315.285714286,250269,2581,2390.28571428571,2390.28571428571,3586
2020-10-27,"Texas",48,924475,18155,925226.714285714,931911.571428571,932245,7770,6684.85714285716,6684.85714285714,12857
2020-10-27,"Utah",49,107246,579,107711.428571429,109359,108863,1617,1647.57142857143,1647.57142857143,2292
2020-10-27,"Vermont",50,2113,58,2104,2123.42857142857,2120,7,19.4285714285716,19.4285714285714,73
2020-10-27,"Virgin Islands",78,1351,21,1351.28571428571,1355.57142857143,1353,2,4.28571428571445,4.28571428571429,0
2020-10-27,"Virginia",51,175409,3600,175714.714285714,176974.428571429,176754,1345,1259.71428571429,1259.71428571429,1594
2020-10-27,"Washington",53,108966,2438,109129.571428571,109959.285714286,109865,899,829.714285714275,829.714285714286,795
2020-10-27,"West Virginia",54,22706,432,22723.8571428571,23116.4285714286,23064,358,392.571428571431,392.571428571429,885
2020-10-27,"Wisconsin",55,217447,1896,217714.428571429,222390.285714286,221578,4131,4675.85714285713,4675.85714285714,7487
2020-10-27,"Wyoming",56,11806,77,11830,12186.1428571429,12146,340,356.142857142857,356.142857142857,132
2020-10-28,"Alabama",1,187706,2911,187964.285714286,189340,189149,1443,1375.71428571429,1375.71428571429,2000
2020-10-28,"Alaska",2,15053,67,15071.8571428571,15447.4285714286,15417,364,375.571428571428,375.571428571429,478
2020-10-28,"Arizona",4,241259,5906,241625.857142857,242952.142857143,242510,1251,1326.28571428574,1326.28571428571,1449
2020-10-28,"Arkansas",5,108640,1875,108848.142857143,109839.857142857,109712,1072,991.71428571429,991.714285714286,1809
2020-10-28,"California",6,922680,17541,922616.714285714,926836.571428571,926893,4213,4219.85714285716,4219.85714285714,9689
2020-10-28,"Colorado",8,100614,2277,101227,103355.285714286,102665,2051,2128.28571428571,2128.28571428571,5709
2020-10-28,"Connecticut",9,69127,4604,69253.5714285714,69990,70446,1319,736.428571428565,736.428571428571,1158
2020-10-28,"Delaware",10,24392,688,24432.1428571429,24598.5714285714,24553,161,166.428571428569,166.428571428571,204
2020-10-28,"District of Columbia",11,16973,644,16991.7142857143,17077.7142857143,17074,101,86,86,128
2020-10-28,"Florida",12,790418,16570,790673.857142857,794784.714285714,794616,4198,4110.85714285716,4110.85714285714,5607
2020-10-28,"Georgia",13,367126,7692,366981.571428571,368889.571428571,368840,1714,1908,1908,2981
2020-10-28,"Guam",66,5435,77,5439.57142857143,5507.28571428571,5518,83,67.7142857142862,67.7142857142857,95
2020-10-28,"Hawaii",15,14975,212,14996.2857142857,15062.5714285714,15046,71,66.2857142857156,66.2857142857143,94
2020-10-28,"Idaho",16,62197,600,62198.5714285714,63045.4285714286,63195,998,846.857142857145,846.857142857143,1341
2020-10-28,"Illinois",17,395204,9912,396823,403222.285714286,401622,6418,6399.28571428574,6399.28571428571,12788
2020-10-28,"Indiana",18,171566,4227,172572.714285714,175365.714285714,175190,3624,2793,2793,6605
2020-10-28,"Iowa",19,120911,1691,121600.285714286,123723,123232,2321,2122.71428571429,2122.71428571429,4944
2020-10-28,"Kansas",20,83485,1007,82905.2857142857,84129.2857142857,83838,353,1224,1224,526
2020-10-28,"Kentucky",21,103685,1509,103780.142857143,105475.857142857,105517,1832,1695.71428571429,1695.71428571429,2378
2020-10-28,"Louisiana",22,185822,5890,185348.142857143,185940.285714286,186216,394,592.142857142841,592.142857142857,3829
2020-10-28,"Maine",23,6387,146,6408.28571428571,6481.71428571429,6467,80,73.4285714285706,73.4285714285714,193
2020-10-28,"Maryland",24,142918,4115,143075.285714286,143912,143875,957,836.71428571429,836.714285714286,1475
2020-10-28,"Massachusetts",25,154218,9924,154411.857142857,155717.857142857,155564,1346,1306,1306,2648
2020-10-28,"Michigan",26,185818,7606,186241.571428571,189382.428571429,189926,4108,3140.85714285716,3140.85714285714,7474
2020-10-28,"Minnesota",27,139497,2440,140396.428571429,142806.571428571,142364,2867,2410.14285714284,2410.14285714286,7225
2020-10-28,"Mississippi",28,117617,3302,117595.428571429,118368.571428571,118587,970,773.14285714287,773.142857142857,1271
2020-10-28,"Missouri",29,181877,2940,182416,184830,184847,2970,2414,2414,5338
2020-10-28,"Montana",30,30051,326,30237.2857142857,31039.4285714286,30932,881,802.142857142859,802.142857142857,952
2020-10-28,"Nebraska",31,66682,634,67055,68171.7142857143,68150,1468,1116.71428571429,1116.71428571429,2760
2020-10-28,"Nevada",32,97824,1767,98112.2857142857,98940.2857142857,98814,990,828,828,1504
2020-10-28,"New Hampshire",33,10641,478,10661.7142857143,10788.2857142857,10768,127,126.571428571428,126.571428571429,322
2020-10-28,"New Jersey",34,234790,16324,234853.571428571,236448.571428571,236340,1550,1595,1595,3492
2020-10-28,"New Mexico",35,43826,991,44106.7142857143,44873.7142857143,44904,1078,767,767,1742
2020-10-28,"New York",36,505416,33107,505814.857142857,507855,507913,2497,2040.14285714284,2040.14285714286,4798
2020-10-28,"North Carolina",37,266566,4275,267091.714285714,269460,269419,2853,2368.28571428574,2368.28571428571,3206
2020-10-28,"North Dakota",38,39912,493,40365.8571428571,41412.1428571429,41135,1223,1046.28571428571,1046.28571428571,1801
2020-10-28,"Northern Mariana Islands",69,92,2,91.4285714285714,92.5714285714286,92,0,1.14285714285714,1.14285714285714,0
2020-10-28,"Ohio",39,205347,5256,206264.142857143,209247.714285714,208937,3590,2983.57142857142,2983.57142857143,7101
2020-10-28,"Oklahoma",40,119152,1286,119449.428571429,120503,120193,1041,1053.57142857143,1053.57142857143,2357
2020-10-28,"Oregon",41,43228,673,43386.8571428571,43860.8571428571,43793,565,474,474,1109
2020-10-28,"Pennsylvania",42,205852,8789,205837.857142857,208087,208087,2235,2249.14285714287,2249.14285714286,6023
2020-10-28,"Puerto Rico",72,63587,813,64198.7142857143,64792.7142857143,64798,1211,594,594,1332
2020-10-28,"Rhode Island",44,31944,1192,31798.7142857143,32192.4285714286,32312,368,393.714285714286,393.714285714286,988
2020-10-28,"South Carolina",45,173491,3876,173578,174627.285714286,174591,1100,1049.28571428571,1049.28571428571,1495
2020-10-28,"South Dakota",46,42000,384,42175,43335.1428571429,43000,1000,1160.14285714286,1160.14285714286,2020
2020-10-28,"Tennessee",47,250269,3209,250315.285714286,252336.714285714,252727,2458,2021.42857142858,2021.42857142857,3171
2020-10-28,"Texas",48,932245,18251,931911.571428571,938654,939355,7110,6742.42857142852,6742.42857142857,9727
2020-10-28,"Utah",49,108863,588,109359,110995.714285714,110666,1803,1636.71428571429,1636.71428571429,3824
2020-10-28,"Vermont",50,2120,58,2123.42857142857,2141,2141,21,17.5714285714284,17.5714285714286,116
2020-10-28,"Virgin Islands",78,1353,21,1355.57142857143,1359.85714285714,1353,0,4.28571428571422,4.28571428571429,0
2020-10-28,"Virginia",51,176754,3616,176974.428571429,178263.142857143,178183,1429,1288.71428571429,1288.71428571429,1521
2020-10-28,"Washington",53,109865,2454,109959.285714286,110793.428571429,110748,883,834.142857142855,834.142857142857,2786
2020-10-28,"West Virginia",54,23064,436,23116.4285714286,23541.7142857143,23466,402,425.285714285714,425.285714285714,696
2020-10-28,"Wisconsin",55,221578,1953,222390.285714286,227034,226712,5134,4643.71428571429,4643.71428571429,8256
2020-10-28,"Wyoming",56,12146,77,12186.1428571429,12569.2857142857,12507,361,383.142857142857,383.142857142857,1105
2020-10-29,"Alabama",1,189149,2914,189340,190707.142857143,190496,1347,1367.14285714287,1367.14285714286,2980
2020-10-29,"Alaska",2,15417,72,15447.4285714286,15823.4285714286,15803,386,376,376,593
2020-10-29,"Arizona",4,242510,5920,242952.142857143,244252.142857143,244099,1589,1300,1300,3952
2020-10-29,"Arkansas",5,109712,1894,109839.857142857,110827.571428571,110874,1162,987.71428571429,987.714285714286,2312
2020-10-29,"California",6,926893,17567,926836.571428571,931185.428571429,931826,4933,4348.85714285704,4348.85714285714,9865
2020-10-29,"Colorado",8,102665,2295,103355.285714286,105517.428571429,104927,2262,2162.14285714286,2162.14285714286,6499
2020-10-29,"Connecticut",9,70446,4609,69990,70812.7142857143,71207,761,822.71428571429,822.714285714286,2746
2020-10-29,"Delaware",10,24553,689,24598.5714285714,24761.8571428571,24751,198,163.285714285714,163.285714285714,470
2020-10-29,"District of Columbia",11,17074,645,17077.7142857143,17167.1428571429,17144,70,89.4285714285725,89.4285714285714,159
2020-10-29,"Florida",12,794616,16647,794784.714285714,799077.571428571,800208,5592,4292.85714285716,4292.85714285714,6933
2020-10-29,"Georgia",13,368840,7737,368889.571428571,370744.714285714,370157,1317,1855.14285714284,1855.14285714286,2827
2020-10-29,"Guam",66,5518,79,5507.28571428571,5558.28571428571,5597,79,51,51,74
2020-10-29,"Hawaii",15,15046,214,15062.5714285714,15134.1428571429,15145,99,71.5714285714275,71.5714285714286,111
2020-10-29,"Idaho",16,63195,618,63045.4285714286,63881,64175,980,835.571428571428,835.571428571429,1563
2020-10-29,"Illinois",17,401622,9963,403222.285714286,409821.857142857,410141,8519,6599.57142857142,6599.57142857143,15223
2020-10-29,"Indiana",18,175190,4260,175365.714285714,178316.428571429,178372,3182,2950.71428571429,2950.71428571429,5599
2020-10-29,"Iowa",19,123232,1705,123723,125937.142857143,125973,2741,2214.14285714286,2214.14285714286,5489
2020-10-29,"Kansas",20,83838,1008,84129.2857142857,85577.8571428571,86768,2930,1448.57142857143,1448.57142857143,5779
2020-10-29,"Kentucky",21,105517,1524,105475.857142857,107168.857142857,107620,2103,1693,1693,3169
2020-10-29,"Louisiana",22,186216,5908,185940.285714286,186539.285714286,186649,433,599,599,3450
2020-10-29,"Maine",23,6467,146,6481.71428571429,6559.57142857143,6570,103,77.8571428571431,77.8571428571429,244
2020-10-29,"Maryland",24,143875,4127,143912,144789.571428571,144800,925,877.57142857142,877.571428571429,1870
2020-10-29,"Massachusetts",25,155564,9951,155717.857142857,156971,157146,1582,1253.14285714287,1253.14285714286,2906
2020-10-29,"Michigan",26,189926,7651,189382.428571429,192884,193360,3434,3501.57142857142,3501.57142857143,9099
2020-10-29,"Minnesota",27,142364,2472,142806.571428571,145413.571428571,145519,3155,2607,2607,5544
2020-10-29,"Mississippi",28,118587,3310,118368.571428571,119097.428571429,119336,749,728.85714285713,728.857142857143,1305
2020-10-29,"Missouri",29,184847,2978,184830,187430.714285714,187830,2983,2600.71428571429,2600.71428571429,5895
2020-10-29,"Montana",30,30932,339,31039.4285714286,31859,31995,1063,819.571428571428,819.571428571429,1213
2020-10-29,"Nebraska",31,68150,646,68171.7142857143,69345,69699,1549,1173.28571428571,1173.28571428571,2273
2020-10-29,"Nevada",32,98814,1770,98940.2857142857,99785,100038,1224,844.71428571429,844.714285714286,1962
2020-10-29,"New Hampshire",33,10768,482,10788.2857142857,10920.1428571429,10884,116,131.857142857143,131.857142857143,459
2020-10-29,"New Jersey",34,236340,16332,236448.571428571,238065.285714286,238316,1976,1616.71428571429,1616.71428571429,3397
2020-10-29,"New Mexico",35,44904,994,44873.7142857143,45662,45909,1005,788.285714285717,788.285714285714,1230
2020-10-29,"New York",36,507913,33128,507855,509958,510171,2258,2103,2103,5401
2020-10-29,"North Carolina",37,269419,4307,269460,271791.142857143,272231,2812,2331.14285714284,2331.14285714286,2567
2020-10-29,"North Dakota",38,41135,504,41412.1428571429,42522.7142857143,42488,1353,1110.57142857143,1110.57142857143,1429
2020-10-29,"Northern Mariana Islands",69,92,2,92.5714285714286,93.1428571428571,92,0,0.571428571428569,0.571428571428571,0
2020-10-29,"Ohio",39,208937,5275,209247.714285714,212344.571428571,212782,3845,3096.85714285713,3096.85714285714,8071
2020-10-29,"Oklahoma",40,120193,1306,120503,121616.714285714,121495,1302,1113.71428571429,1113.71428571429,2667
2020-10-29,"Oregon",41,43793,674,43860.8571428571,44364.2857142857,44388,595,503.428571428572,503.428571428571,1058
2020-10-29,"Pennsylvania",42,208087,8828,208087,210372,210586,2499,2285,2285,5834
2020-10-29,"Puerto Rico",72,64798,814,64792.7142857143,65512.2857142857,65743,945,719.571428571435,719.571428571429,667
2020-10-29,"Rhode Island",44,32312,1195,32192.4285714286,32634.7142857143,32874,562,442.285714285714,442.285714285714,765
2020-10-29,"South Carolina",45,174591,3889,174627.285714286,175686.714285714,175594,1003,1059.42857142858,1059.42857142857,1611
2020-10-29,"South Dakota",46,43000,403,43335.1428571429,44493.5714285714,44559,1559,1158.42857142857,1158.42857142857,1611
2020-10-29,"Tennessee",47,252727,3229,252336.714285714,254410.285714286,255332,2605,2073.57142857142,2073.57142857143,3653
2020-10-29,"Texas",48,939355,18372,938654,945588.285714286,946023,6668,6934.28571428568,6934.28571428571,12584
2020-10-29,"Utah",49,110666,598,110995.714285714,112664.857142857,112932,2266,1669.14285714286,1669.14285714286,2516
2020-10-29,"Vermont",50,2141,58,2141,2160.42857142857,2155,14,19.4285714285716,19.4285714285714,92
2020-10-29,"Virgin Islands",78,1353,21,1359.85714285714,1363.85714285714,1362,9,4,4,13
2020-10-29,"Virginia",51,178183,3636,178263.142857143,179569.285714286,179639,1456,1306.14285714284,1306.14285714286,1235
2020-10-29,"Washington",53,110748,2463,110793.428571429,111706.857142857,111893,1145,913.42857142858,913.428571428571,2511
2020-10-29,"West Virginia",54,23466,443,23541.7142857143,23972,23990,524,430.285714285714,430.285714285714,742
2020-10-29,"Wisconsin",55,226712,2008,227034,231728,232092,5380,4694,4694,8418
2020-10-29,"Wyoming",56,12507,87,12569.2857142857,12953.5714285714,13028,521,384.285714285716,384.285714285714,862
2020-10-30,"Alabama",1,190496,2932,190707.142857143,192063.142857143,192285,1789,1356,1356,2226
2020-10-30,"Alaska",2,15803,76,15823.4285714286,16200.5714285714,16247,444,377.142857142859,377.142857142857,747
2020-10-30,"Arizona",4,244099,5934,244252.142857143,245635.428571429,245962,1863,1383.28571428571,1383.28571428571,2804
2020-10-30,"Arkansas",5,110874,1900,110827.571428571,111804.714285714,112190,1316,977.142857142855,977.142857142857,1848
2020-10-30,"California",6,931826,17627,931185.428571429,935579.142857143,935248,3422,4393.71428571432,4393.71428571429,7964
2020-10-30,"Colorado",8,104927,2302,105517.428571429,107839.285714286,107844,2917,2321.85714285714,2321.85714285714,4698
2020-10-30,"Connecticut",9,71207,4616,70812.7142857143,71699.2857142857,71207,0,886.57142857142,886.571428571429,0
2020-10-30,"Delaware",10,24751,704,24761.8571428571,24930,24951,200,168.142857142859,168.142857142857,379
2020-10-30,"District of Columbia",11,17144,646,17167.1428571429,17255.4285714286,17266,122,88.2857142857138,88.2857142857143,148
2020-10-30,"Florida",12,800208,16719,799077.571428571,803418.857142857,802539,2331,4341.28571428568,4341.28571428571,4544
2020-10-30,"Georgia",13,370157,7768,370744.714285714,372658.428571429,372631,2474,1913.71428571432,1913.71428571429,3019
2020-10-30,"Guam",66,5597,80,5558.28571428571,5614.57142857143,5650,53,56.2857142857138,56.2857142857143,0
2020-10-30,"Hawaii",15,15145,215,15134.1428571429,15208.5714285714,15207,62,74.4285714285725,74.4285714285714,105
2020-10-30,"Idaho",16,64175,627,63881,64769.8571428571,64797,622,888.857142857145,888.857142857143,1185
2020-10-30,"Illinois",17,410141,10012,409821.857142857,416792,416557,6416,6970.14285714284,6970.14285714286,11003
2020-10-30,"Indiana",18,178372,4286,178316.428571429,181396.285714286,181837,3465,3079.85714285713,3079.85714285714,8327
2020-10-30,"Iowa",19,125973,1714,125937.142857143,128183.428571429,128798,2825,2246.28571428571,2246.28571428571,4667
2020-10-30,"Kansas",20,86768,1029,85577.8571428571,87050.8571428571,86771,3,1473,1473,446
2020-10-30,"Kentucky",21,107620,1543,107168.857142857,108848.428571429,109244,1624,1679.57142857142,1679.57142857143,2999
2020-10-30,"Louisiana",22,186649,5919,186539.285714286,187171.285714286,186649,0,632,632,0
2020-10-30,"Maine",23,6570,146,6559.57142857143,6647.42857142857,6668,98,87.8571428571431,87.8571428571429,152
2020-10-30,"Maryland",24,144800,4137,144789.571428571,145648.428571429,145593,793,858.857142857159,858.857142857143,2058
2020-10-30,"Massachusetts",25,157146,9975,156971,158192.142857143,158576,1430,1221.14285714287,1221.14285714286,3047
2020-10-30,"Michigan",26,193360,7664,192884,196529,197164,3804,3645,3645,7321
2020-10-30,"Minnesota",27,145519,2491,145413.571428571,148208,148526,3007,2794.42857142858,2794.42857142857,8689
2020-10-30,"Mississippi",28,119336,3328,119097.428571429,119796.285714286,120160,824,698.857142857145,698.857142857143,1370
2020-10-30,"Missouri",29,187830,3014,187430.714285714,190124.285714286,189925,2095,2693.57142857142,2693.57142857143,7164
2020-10-30,"Montana",30,31995,368,31859,32687.5714285714,32801,806,828.571428571428,828.571428571429,1622
2020-10-30,"Nebraska",31,69699,648,69345,70569,70761,1062,1224,1224,1824
2020-10-30,"Nevada",32,100038,1777,99785,100666,100844,806,881,881,1906
2020-10-30,"New Hampshire",33,10884,482,10920.1428571429,11051.2857142857,11084,200,131.142857142857,131.142857142857,382
2020-10-30,"New Jersey",34,238316,16339,238065.285714286,239707.285714286,239679,1363,1642,1642,4353
2020-10-30,"New Mexico",35,45909,1007,45662,46529.2857142857,46490,581,867.285714285717,867.285714285714,1165
2020-10-30,"New York",36,510171,33143,509958,512107.142857143,512223,2052,2149.14285714284,2149.14285714286,5391
2020-10-30,"North Carolina",37,272231,4354,271791.142857143,274123,274805,2574,2331.85714285716,2331.85714285714,3205
2020-10-30,"North Dakota",38,42488,517,42522.7142857143,43673.7142857143,43921,1433,1151,1151,2270
2020-10-30,"Northern Mariana Islands",69,92,2,93.1428571428571,93.7142857142857,92,0,0.571428571428569,0.571428571428571,0
2020-10-30,"Ohio",39,212782,5291,212344.571428571,215687.142857143,215697,2915,3342.57142857145,3342.57142857143,7715
2020-10-30,"Oklahoma",40,121495,1326,121616.714285714,122776.285714286,122762,1267,1159.57142857142,1159.57142857143,2847
2020-10-30,"Oregon",41,44388,677,44364.2857142857,44884.1428571429,44923,535,519.857142857138,519.857142857143,1081
2020-10-30,"Pennsylvania",42,210586,8860,210372,212742.142857143,212816,2230,2370.14285714287,2370.14285714286,4395
2020-10-30,"Puerto Rico",72,65743,820,65512.2857142857,66290.2857142857,66128,385,777.999999999993,778,653
2020-10-30,"Rhode Island",44,32874,1201,32634.7142857143,33077.2857142857,32874,0,442.571428571431,442.571428571429,0
2020-10-30,"South Carolina",45,175594,3896,175686.714285714,176740,176612,1018,1053.28571428571,1053.28571428571,1913
2020-10-30,"South Dakota",46,44559,415,44493.5714285714,45654.1428571429,45992,1433,1160.57142857143,1160.57142857143,1855
2020-10-30,"Tennessee",47,255332,3307,254410.285714286,256462.428571429,256923,1591,2052.14285714287,2052.14285714286,4462
